Nombre;Sexe;Annee;Prenoms;Nombre total cumule par annee
6;M;2012;Emil;6
5;F;2017;Perla;5
7;M;2013;Lukas;7
9;M;2012;Emir;9
16;M;2017;Quentin;16
5;M;2013;Lyes;5
24;M;2012;Emmanuel;24
15;F;2017;Rita;15
75;F;2013;Marie;75
15;F;2012;Enora;15
10;F;2017;Rokia;10
9;F;2013;Marilou;9
118;M;2012;Enzo;118
11;F;2017;Rosa;11
9;F;2013;Marine;9
6;M;2012;Eythan;6
14;F;2017;Rosalie;14
21;M;2013;Matthias;21
19;F;2012;Hannah;19
7;F;2017;Sacha;147
29;M;2013;Max;29
6;M;2012;Harry;6
7;M;2017;Seydou;7
5;F;2013;Mayane;5
41;M;2012;Hector;41
7;F;2017;Shana;7
42;M;2013;Moussa;42
9;F;2012;Helena;9
17;M;2017;Soan;17
9;F;2013;Nada;9
15;M;2012;Ilyas;15
21;M;2017;Sohan;21
46;M;2013;Nicolas;46
18;M;2012;Imrane;18
5;M;2017;Souheyl;5
5;F;2013;Nicole;5
6;M;2012;Ishaq;6
29;M;2017;Stanislas;29
19;F;2013;Oumou;19
27;M;2012;Issa;27
68;M;2017;Théo;68
16;M;2013;Raphael;16
8;M;2012;Jad;8
7;F;2017;Tia;7
5;M;2013;Richard;5
8;M;2012;Jimmy;8
8;F;2017;Yara;8
5;M;2013;Rodrigo;5
9;M;2012;Jordan;9
8;M;2017;Younès;8
42;F;2013;Roxane;42
5;M;2012;Junior;5
8;M;2017;Younous;8
10;M;2013;Sean;10
15;M;2012;Karim;15
16;M;2017;Zacharie;16
8;F;2013;Séréna;8
9;M;2012;Karl;9
11;F;2018;Aaliyah;11
112;F;2013;Sofia;112
6;F;2012;Karolina;6
7;F;2018;Aby;7
9;F;2013;Vanessa;9
20;M;2012;Kenzo;20
10;F;2018;Adélaïde;10
6;M;2013;Wilson;6
6;F;2012;Kiara;6
7;M;2018;Aïdan;7
34;M;2013;Younes;34
11;F;2012;Laetitia;11
8;M;2018;Aksil;8
42;M;2013;Youssef;42
5;F;2012;Lilie;5
7;F;2018;Alexie;7
9;F;2014;Amani;9
10;F;2012;Lilly;10
25;F;2018;Aliénor;25
15;M;2014;Bastien;15
10;F;2012;Line;10
8;M;2018;Amara;8
11;F;2014;Castille;11
175;M;2012;Lucas;175
15;F;2018;Amélia;15
8;F;2014;Cléa;8
11;F;2012;Maeva;11
7;M;2018;Andrew;7
21;F;2014;Clémentine;21
15;F;2012;Maïmouna;15
177;F;2018;Anna;177
13;M;2014;Colin;13
81;F;2012;Margaux;81
12;F;2018;Athénaïs;12
11;M;2014;Dan;11
9;M;2012;Melvin;9
66;M;2018;Baptiste;66
6;F;2014;Deva;6
8;F;2012;Nahla;8
74;M;2018;Charles;74
8;F;2014;Divine;8
9;F;2012;Nelly;9
9;M;2018;Clarence;9
5;M;2014;Éliott;5
42;M;2012;Nicolas;42
85;M;2018;Côme;85
49;F;2014;Elise;49
7;M;2012;Nikita;7
6;M;2018;Constant;6
6;F;2014;Elyssa;6
17;F;2012;Norah;17
6;M;2018;Dany;6
7;M;2014;Emilio;7
38;F;2012;Océane;38
83;F;2018;Diane;83
14;M;2014;Eric;14
7;F;2012;Ondine;7
11;F;2018;Djeneba;11
5;M;2014;Ezio;5
6;M;2012;Pacôme;6
43;M;2018;Edgar;43
21;F;2014;Fanta;21
7;F;2012;Priscille;7
5;F;2018;Éléna;5
6;M;2014;Gaétan;6
8;F;2012;Prune;8
23;M;2018;Elliot;23
8;M;2014;Giacomo;8
35;M;2012;Rafael;35
7;F;2018;Eulalie;7
6;M;2014;Giulian;6
6;F;2012;Safa;6
52;M;2018;Evan;52
20;F;2014;Hannah;20
42;M;2012;Samy;42
8;F;2018;Fatim;8
39;F;2014;Inaya;39
8;M;2012;Sekou;8
338;M;2018;Gabriel;338
7;M;2014;Ismail;7
5;F;2012;Sylvie;5
6;M;2018;Gaye;6
26;F;2014;Judith;26
7;F;2012;Tali;7
10;F;2018;Halima;10
5;F;2014;Kendra;5
26;M;2012;Thibault;26
42;F;2018;Hanna;42
5;M;2014;Khaled;5
5;M;2012;Vivien;5
5;F;2018;Hidaya;5
6;F;2014;Layanah;6
9;M;2012;Warren;9
15;F;2018;Imane;15
39;F;2014;Lise;39
10;F;2012;Yaël;10
10;F;2018;Jane;10
21;F;2014;Louisa;21
15;M;2012;Youssouf;15
18;M;2018;Johan;18
9;F;2014;Lylia;9
6;F;2012;Zohra;6
5;F;2018;Junon;5
29;F;2014;Lyna;29
13;M;2013;Abdoul;13
5;F;2018;Laure;5
57;M;2014;Marceau;57
8;F;2013;Aïssata;8
9;F;2018;Léopoldine;9
136;M;2014;Martin;136
28;F;2013;Alexandra;28
7;M;2018;Lewis;7
85;M;2014;Mathis;85
5;M;2013;Andréa;5
30;F;2018;Lilia;30
7;F;2014;Mélanie;7
5;F;2013;Angel;5
147;F;2018;Lina;147
37;M;2014;Milan;37
11;F;2013;Antonia;11
24;F;2018;Louison;33
35;M;2014;Moussa;35
8;F;2019;Mayar;8
6;F;2018;Lucy;6
5;F;2014;Nadine;5
7;M;2019;Ari;7
71;F;2018;Madeleine;71
9;M;2014;Orso;9
7;M;2019;Charly;7
21;F;2018;Maëlle;21
8;F;2014;Paola;8
7;M;2019;Nil;7
18;F;2018;Mariama;18
6;M;2014;Paulin;6
7;F;2019;Bella;7
5;M;2018;Marlon;5
13;F;2014;Rita;13
7;F;2019;Eve;7
5;F;2018;Mathilda;5
6;F;2014;Salima;6
6;M;2019;Giulian;6
23;M;2018;Milan;23
10;F;2014;Salimata;10
6;M;2019;Ilhan;6
12;M;2018;Mouhamed;12
70;F;2014;Salomé;70
6;M;2019;Josué;6
43;M;2018;Naïm;43
176;F;2014;Sarah;176
6;M;2019;Nolhan;6
7;M;2018;Nathaniel;7
5;F;2014;Serena;5
6;M;2019;Vasco;6
14;M;2018;Nils;14
15;F;2014;Sibylle;15
6;M;2019;Vincent;6
28;F;2018;Noa;57
44;M;2014;Solal;44
6;M;2019;Yan;6
103;M;2018;Noé;103
44;F;2014;Stella;44
6;F;2019;Lehna;6
63;M;2018;Octave;63
8;M;2014;Swann;8
6;F;2019;Tatiana;6
25;M;2018;Owen;25
7;F;2014;Thelma;7
5;M;2019;Aimé;5
39;M;2018;Pablo;39
7;M;2014;Tidiane;7
5;M;2019;Aylane;5
7;F;2018;Paula;7
11;F;2014;Tina;11
5;M;2019;Chris;5
7;F;2018;Séréna;7
11;F;2014;Ysé;11
5;M;2019;Christ;5
8;F;2018;Solveig;8
7;F;2014;Zohra;7
5;M;2019;Hélios;5
48;F;2018;Sophia;48
20;M;2015;Aksel;20
5;M;2019;Ilias;5
5;F;2018;Tania;5
5;M;2015;Albéric;5
5;M;2019;Jérémie;5
129;F;2018;Victoire;129
14;M;2015;Albert;14
5;M;2019;Kayron;5
7;M;2018;Yassin;7
42;M;2015;Amine;42
5;M;2019;Selyan;5
9;M;2018;Yazid;9
6;M;2015;Ange;6
5;F;2019;Erin;5
164;M;2019;Gaspard;164
16;F;2015;Aurore;16
5;F;2019;Madoussou;5
127;M;2019;Hugo;127
7;F;2015;Ayline;7
5;F;2019;Vanessa;5
115;M;2019;Augustin;115
23;F;2015;Bianca;23
5;F;2019;Yousra;5
106;F;2019;Olivia;106
22;M;2015;Bilal;22
82;F;2019;Suzanne;82
6;M;2015;Bilel;6
52;M;2019;Léopold;52
6;M;2015;Cameron;6
49;F;2019;Elsa;49
6;F;2015;Cassandra;6
47;F;2019;Marie;47
18;F;2015;Cassandre;18
45;M;2019;Naïm;45
27;F;2015;Célia;27
45;F;2019;Maria;45
82;M;2015;Charles;82
43;M;2019;Nicolas;43
10;M;2015;Christ;10
40;M;2019;Roméo;40
12;M;2015;Clarence;12
34;M;2019;Nino;34
19;F;2015;Coline;19
34;F;2019;Aliyah;34
8;M;2015;Elouan;8
30;M;2019;Nathanaël;30
9;F;2015;Ema;9
28;F;2019;Hana;28
12;F;2015;Emna;12
22;M;2019;Aurélien;22
6;F;2015;Eulalie;6
21;M;2019;Hippolyte;21
9;F;2015;Fatimata;9
21;F;2019;Célia;21
5;F;2015;Firdaws;5
21;F;2019;Eloïse;21
14;F;2015;Fleur;14
20;F;2019;Naya;20
165;M;2015;Gaspard;165
19;M;2019;Ismaïl;19
5;F;2015;Gina;5
19;F;2019;Cléo;19
50;F;2015;Giulia;50
18;M;2019;Quentin;18
7;F;2015;Héléna;7
18;F;2019;Aliya;18
11;M;2015;Ishaq;11
17;M;2019;Camil;17
84;M;2015;Ismaël;84
67;F;2006;Joséphine;67
17;F;2019;Gaïa;17
5;M;2015;Ismail;5
10;F;2006;Khadija;10
16;M;2019;Hayden;16
12;M;2015;Jacob;12
11;M;2006;Kyllian;11
16;F;2019;Helena;16
13;F;2015;Jennah;13
6;M;2006;Leny;6
16;F;2019;Kayla;16
8;M;2015;Juan;8
29;M;2006;Léopold;29
15;M;2019;Johan;15
24;F;2015;Judith;24
9;F;2006;Line;9
15;F;2019;Serena;15
34;M;2015;Kylian;34
6;M;2006;Lou;6
14;F;2019;Prune;14
6;M;2015;Ladji;6
218;F;2006;Louise;218
13;M;2019;Clovis;13
29;F;2015;Lana;29
6;F;2006;Loula;6
12;M;2019;Fares;12
13;M;2015;Lassana;13
6;F;2006;Maëlie;6
11;M;2019;Élio;11
36;M;2015;Lenny;36
24;F;2006;Maïmouna;24
9;M;2019;Aris;9
7;M;2015;Leon;7
26;F;2006;Maria;26
9;F;2019;Elia;9
15;M;2015;Loïc;15
5;M;2006;Mateusz;5
9;F;2019;Félicie;9
10;M;2015;Lou;10
24;F;2006;Maud;24
10;F;2013;Ashley;10
9;F;2019;Ivy;9
99;F;2015;Lucie;99
15;F;2006;Méline;15
12;M;2013;Bakary;12
9;F;2019;Jessica;9
39;F;2015;Maëlys;39
26;F;2006;Morgane;26
6;F;2013;Basma;6
9;F;2019;Malia;9
7;F;2015;Malia;7
6;F;2006;Naëlle;6
5;F;2013;Camilia;5
9;F;2019;Tess;9
5;M;2015;Marvin;5
5;F;2006;Natalia;5
17;F;2013;Cassandre;17
9;F;2019;Zohra;9
78;M;2015;Mathis;78
10;M;2006;Nelson;10
8;F;2013;Catherine;8
8;M;2019;Alfred;8
10;M;2015;Mattéo;10
12;F;2006;Ombeline;12
86;F;2013;Clémence;86
8;M;2019;Arié;8
12;F;2015;Mayar;12
12;F;2006;Paola;12
9;F;2013;Clothilde;9
8;M;2019;Gary;8
9;F;2015;Mélia;9
7;F;2006;Paula;7
19;F;2013;Colombe;19
8;M;2019;Leandro;8
10;F;2015;Meriem;10
5;M;2006;Paul-Emile;5
6;M;2013;Dario;6
8;M;2019;Marco;8
19;F;2015;Naomie;19
8;M;2006;Rémy;8
7;F;2013;Delphine;7
8;M;2019;Oliver;8
21;F;2015;Nélia;21
8;M;2006;Richard;8
9;F;2013;Eliana;9
53;F;2006;Justine;53
7;F;2015;Olga;7
20;M;2006;Roméo;20
9;M;2013;Élie;9
6;F;2006;Kadidiatou;6
6;M;2015;Pharell;6
65;M;2006;Ruben;65
6;F;2013;Eliza;6
8;M;2006;Kaïs;8
5;F;2015;Ramata;5
12;F;2006;Sabrina;12
13;F;2013;Elodie;13
5;F;2006;Kate;5
5;F;2015;Ritaj;5
7;M;2006;Salim;7
20;M;2013;Eloi;20
30;M;2006;Kevin;30
16;M;2015;Ryan;16
35;F;2006;Selma;35
5;M;2013;Giulio;5
187;F;2006;Léa;187
17;M;2015;Sami;17
6;F;2006;Shaïly;6
27;M;2013;Grégoire;27
7;M;2006;Léo-Paul;7
6;M;2015;Steven;6
8;F;2006;Shany;8
41;M;2013;Gustave;41
20;M;2006;Lilian;20
79;F;2015;Suzanne;79
23;M;2006;Vadim;23
10;F;2013;Hajar;10
114;F;2006;Lina;114
58;M;2015;Théodore;58
23;M;2006;Virgile;23
38;F;2013;Hanna;38
11;F;2006;Maëva;11
27;M;2015;Théophile;27
11;F;2006;Viviane;11
6;M;2013;Hédi;6
15;F;2006;Maïssa;15
20;M;2015;Tiago;20
13;F;2006;Yaël;13
20;M;2013;Idriss;20
12;F;2006;Mariame;12
6;M;2015;Tim;6
34;M;2006;Yassine;34
6;M;2013;Ilhan;6
6;F;2006;Marjorie;6
32;M;2015;Wassim;32
5;M;2006;Yoram;5
51;F;2013;Inaya;51
12;F;2006;Maylis;12
65;F;2015;Yasmine;65
19;M;2007;Adel;19
57;F;2013;Iris;57
9;M;2006;Michel;9
10;F;2015;Ysée;10
298;M;2007;Alexandre;298
10;F;2013;Jana;10
7;M;2006;Mike;7
6;M;2016;Aïden;6
36;F;2007;Aminata;36
5;F;2013;Jannah;5
21;M;2006;Milan;21
17;M;2016;Aksel;17
5;M;2007;André;5
7;M;2013;Joël;7
22;F;2006;Mina;22
26;F;2016;Albane;26
5;M;2007;Andrew;5
6;M;2013;Justin;6
7;M;2006;Morgan;7
29;F;2016;Aliya;29
9;M;2007;Ari;9
8;F;2013;Khadidja;8
5;M;2006;Moustafa;5
14;M;2016;Amadou;14
7;F;2007;Ashley;7
7;M;2013;Laurent;7
11;M;2006;Moustapha;11
9;F;2016;Anaé;9
5;F;2007;Assya;5
103;M;2013;Liam;103
10;M;2006;Naïm;10
22;F;2016;Anastasia;22
5;M;2007;Aubin;5
5;F;2013;Loubna;5
5;F;2006;Nouha;5
30;M;2016;Andrea;30
7;M;2007;Bastian;7
6;M;2013;Maé;6
111;M;2006;Oscar;111
7;M;2016;Andy;7
7;F;2007;Béatrice;7
17;M;2013;Mahamadou;17
5;M;2006;Oumar;5
38;M;2016;Anton;38
44;F;2007;Célia;44
6;F;2013;Maïwenn;6
8;F;2006;Ranya;8
5;M;2016;Antonio;5
18;F;2007;Chaïma;18
5;F;2013;Malek;14
29;M;2006;Rémi;29
52;M;2016;Ayoub;52
5;F;2007;Chayma;5
10;F;2013;Maram;10
9;F;2006;Roxanne;9
18;F;2016;Billie;18
42;F;2007;Claire;42
13;M;2013;Marwan;13
5;F;2006;Salima;5
6;M;2016;Bryan;6
10;F;2007;Djénéba;10
79;M;2013;Mathis;79
7;M;2006;Shaï;7
9;F;2016;Cécile;9
7;F;2007;Ela;7
39;M;2013;Mehdi;39
8;F;2006;Sibylle;8
35;F;2016;Charlie;50
13;M;2007;Emilien;13
7;M;2013;Miguel;7
6;F;2006;Soraya;6
9;M;2016;Dario;9
6;F;2007;Erine;6
8;M;2013;Nabil;8
11;M;2006;Steven;11
19;M;2016;Darius;19
24;F;2007;Eugénie;24
47;M;2013;Nolan;47
5;F;2006;Tasnime;5
79;F;2016;Diane;79
46;M;2007;Evan;46
17;F;2013;Norah;17
7;M;2006;Yasin;7
49;M;2016;Eden;49
8;F;2007;Francesca;8
7;M;2013;Romeo;7
27;M;2006;Youssef;27
6;M;2016;Edmond;6
6;M;2007;Franck;6
20;M;2013;Sami;20
43;M;2007;Achille;43
35;F;2016;Éléonore;35
8;F;2007;Halima;8
44;M;2013;Solal;44
6;M;2007;Aly;6
8;M;2016;Elon;8
9;M;2007;Henry;9
18;M;2013;Soren;18
7;F;2007;Amani;7
69;F;2016;Elsa;69
128;F;2007;Jade;128
5;F;2013;Taïna;5
6;M;2007;Amara;6
10;F;2016;Elyssa;10
21;F;2007;Jasmine;21
13;F;2013;Théa;13
24;F;2007;Angèle;24
9;F;2016;Emily;9
6;F;2007;Jenny;6
11;M;2013;Thibaut;11
6;F;2007;Ania;6
209;F;2016;Emma;209
6;M;2007;Joaquim;6
8;M;2013;Tim;8
5;F;2007;Antonia;5
15;F;2016;Eugénie;15
5;M;2007;Jonah;5
35;M;2013;Yacine;35
23;M;2007;Armand;23
117;F;2016;Eva;117
16;M;2007;Julian;16
5;M;2014;Abdel;5
18;F;2007;Assia;18
15;F;2016;Evy;15
6;F;2007;Julianne;6
7;M;2014;Abdou;7
15;F;2007;Aude;15
7;M;2016;Eyal;7
9;F;2007;Keren;9
9;M;2014;Abdoul;9
17;M;2007;Benoît;17
14;M;2016;Ezra;14
7;M;2007;Kyle;7
7;F;2014;Abigail;7
5;M;2007;Boubacar;5
5;F;2016;Faith;5
8;M;2007;Kyllian;8
42;M;2014;Ahmed;42
14;F;2007;Catherine;14
11;M;2016;Felix;11
24;F;2007;Laure;24
43;F;2014;Aïcha;43
20;M;2007;Cédric;20
59;M;2016;Félix;59
26;F;2007;Lilia;26
7;M;2014;Alan;7
21;M;2007;Damien;21
6;M;2016;Gael;6
8;F;2007;Lilly;8
16;F;2014;Amélie;16
9;F;2007;Déborah;9
138;M;2016;Gaspard;138
5;F;2007;Lynn;5
6;M;2014;Aris;6
23;M;2007;Diego;23
13;M;2016;Gauthier;13
5;F;2007;Mahé;14
6;M;2014;Aubin;6
8;F;2007;Eglantine;8
19;M;2016;Idriss;19
6;M;2007;Mamoudou;6
42;M;2014;Ayoub;42
70;F;2007;Elisa;70
12;M;2016;Issam;12
24;F;2007;Maria;24
13;F;2014;Billie;13
9;M;2007;Elliott;9
26;M;2016;Julien;26
12;M;2007;Matis;12
23;F;2014;Brune;23
12;F;2007;Elya;12
6;M;2016;Jun;6
56;M;2007;Matthieu;56
7;M;2014;Bryan;7
165;F;2007;Eva;165
9;M;2016;Leandro;9
41;M;2007;Max;41
19;F;2014;Célestine;19
5;M;2007;Gatien;5
9;M;2016;Levi;9
6;F;2007;Mayssa;6
6;F;2014;Chaïma;6
42;M;2007;Ibrahim;42
5;F;2016;Leyla;5
6;F;2007;Michelle;6
26;M;2014;Diego;26
6;M;2007;John;6
6;F;2016;Liza;6
7;M;2007;Morgan;7
9;M;2014;Édouard;9
69;F;2007;Joséphine;69
11;M;2016;Logan;11
94;M;2007;Noé;94
12;F;2014;Elia;12
21;F;2007;Kelly;21
7;M;2016;Loris;7
60;F;2007;Olivia;60
12;M;2014;Elijah;12
29;F;2007;Kenza;29
30;M;2016;Luca;30
93;F;2007;Romane;93
7;F;2014;Eliora;7
15;M;2007;Kilian;15
8;M;2016;Mady;8
126;M;2007;Samuel;126
56;F;2014;Elisa;56
19;F;2007;Laetitia;19
15;F;2016;Marion;15
7;F;2007;Saskia;7
23;M;2014;Elliot;23
38;M;2007;Léon;38
6;F;2016;Marthe;6
7;M;2007;Shawn;7
31;F;2014;Eloïse;31
39;M;2007;Liam;39
118;M;2016;Martin;118
14;F;2007;Sonia;14
14;M;2014;Elyes;14
15;F;2007;Lilas;15
32;M;2016;Mathias;32
8;M;2007;Thibaud;8
6;M;2014;Emil;6
11;F;2007;Lily-Rose;11
8;M;2016;Merlin;8
20;M;2007;Walid;20
20;M;2014;Émile;20
9;M;2007;Lino;9
11;F;2016;Mira;11
20;M;2007;Zacharie;20
5;F;2014;Emmanuelle;5
55;M;2007;Maël;55
10;F;2016;Neyla;10
5;M;2007;Zied;5
16;M;2014;Erwan;16
8;F;2007;Mahault;8
5;M;2016;Nizar;5
39;M;2008;Achille;39
48;M;2014;Evan;48
12;F;2007;Mahaut;12
29;F;2016;Paloma;29
9;M;2008;Aïdan;9
8;M;2014;Farès;8
6;M;2007;Malick;6
8;M;2016;Pharell;8
9;M;2008;Aksel;9
14;F;2014;Flora;14
6;F;2007;Manar;6
6;M;2016;Pietro;6
24;M;2008;Alban;24
5;M;2014;Giovanni;5
35;F;2007;Marguerite;35
44;M;2016;Rafael;44
5;M;2008;Albin;5
6;M;2014;Guilhem;6
5;M;2007;Mario;5
20;M;2016;Rayane;20
29;F;2008;Alexandra;29
40;M;2014;Hadrien;40
6;F;2007;Mathilda;6
98;F;2016;Romane;98
38;M;2008;Anatole;38
7;F;2014;Hiba;7
19;F;2007;Mélanie;19
8;M;2016;Saïd;8
10;M;2008;André;10
25;M;2014;Idriss;25
22;F;2007;Mona;22
24;M;2016;Sami;24
5;F;2008;Anita;5
13;M;2014;Jordan;13
5;F;2007;Nada;5
15;F;2016;Sonia;15
34;M;2008;Armand;34
5;F;2014;Kawthar;5
7;F;2007;Naïs;7
12;F;2016;Soraya;12
12;M;2008;Arnaud;12
8;F;2014;Lalya;8
16;F;2007;Nathalie;16
17;M;2016;Swann;17
22;F;2008;Assia;22
53;F;2014;Laura;53
5;M;2007;Nolann;5
48;M;2016;Théodore;48
40;F;2008;Aya;40
8;F;2014;Layane;8
10;F;2007;Ombeline;10
17;M;2016;Timéo;17
10;M;2008;Boubacar;10
40;M;2014;Lenny;40
5;M;2007;Pierre-Antoine;5
5;M;2016;Tyler;5
5;M;2008;Brandon;5
6;M;2014;Lévi;6
6;F;2007;Roxanne;6
9;F;2016;Ysée;9
15;F;2008;Cécile;15
5;F;2014;Lily-Rose;5
9;M;2007;Rudy;9
8;M;2016;Zakariya;8
5;M;2008;Chris;5
16;M;2014;Lorenzo;16
45;F;2007;Stella;45
7;M;2016;Zayn;7
5;M;2008;Corto;5
6;M;2014;Marwane;6
27;M;2007;Timothé;27
5;F;2016;Zineb;5
5;M;2008;Edwin;5
19;M;2014;Mattéo;19
40;M;2007;Vincent;40
6;M;2016;Ziyad;6
8;F;2008;Éléa;8
36;M;2014;Matthieu;36
60;F;2007;Violette;60
7;F;2017;Adama;22
7;M;2008;Eliel;7
5;F;2014;Naelle;5
7;F;2007;Ysé;7
19;M;2017;Adel;19
74;M;2008;Eliott;74
17;M;2014;Nahil;17
24;M;2007;Zakaria;24
23;M;2017;Adem;23
61;F;2008;Elise;61
17;F;2014;Naya;17
30;F;2008;Aminata;30
111;F;2017;Agathe;111
7;F;2008;Elona;7
9;F;2014;Nola;9
7;M;2008;Andrew;7
6;F;2017;Aïna;6
57;F;2008;Esther;57
5;F;2014;Noura;5
13;F;2008;Anne;13
17;M;2017;Aksel;17
16;M;2008;Ewen;16
120;M;2014;Oscar;120
7;M;2008;Arda;7
70;M;2017;Alexis;70
6;F;2008;Flavie;6
29;F;2014;Pénélope;29
5;M;2008;Billal;5
47;F;2017;Alicia;47
10;F;2008;Hajar;10
7;F;2014;Perla;7
100;F;2008;Clémence;100
10;F;2017;Andrea;54
21;F;2008;Hanna;21
13;M;2014;Rémi;13
8;M;2008;Eddy;8
8;F;2017;Anissa;8
6;M;2008;Hayden;6
8;M;2014;Robinson;8
32;F;2008;Elena;32
10;F;2017;Assiya;10
91;F;2008;Héloïse;91
35;M;2014;Romain;35
7;F;2008;Elif;7
20;F;2017;Aurore;20
9;M;2008;Ilhan;9
5;M;2014;Stefan;5
7;M;2008;Elijah;7
111;M;2017;Axel;111
135;F;2008;Jade;135
32;M;2014;Thibault;32
5;F;2008;Eline;5
5;M;2017;Benoît;5
17;F;2008;Jana;17
8;M;2014;Warren;8
15;M;2008;Elliott;15
27;M;2017;Bilal;27
34;M;2008;Joachim;34
5;F;2015;Adélie;5
7;F;2008;Elly;7
21;F;2017;Bintou;21
5;M;2008;Josué;5
7;M;2015;Adrian;7
9;F;2008;Elya;9
6;M;2017;Carl;6
6;F;2008;Joy;6
81;F;2015;Agathe;81
76;F;2008;Emilie;76
24;M;2017;Dylan;24
12;M;2008;Karl;12
25;F;2015;Albane;25
6;F;2008;Floriane;6
14;F;2017;Élisa;14
6;M;2008;Kays;6
11;M;2015;Alessandro;11
11;M;2008;Gauthier;11
5;M;2017;Eloi;5
6;F;2008;Lamia;6
6;F;2015;Alyah;6
23;F;2008;Hannah;23
10;F;2017;Elyne;10
7;M;2008;Lancelot;7
19;F;2015;Anastasia;19
8;F;2008;Hind;8
5;F;2017;Elyssa;5
5;F;2008;Layla;5
10;M;2015;Andy;10
8;M;2008;Imad;8
19;F;2017;Emna;19
6;F;2008;Leelou;6
5;M;2015;Antonio;5
58;F;2008;Iris;58
5;F;2017;Enora;5
17;F;2008;Leïla;17
10;M;2015;Arthus;10
22;F;2008;Isaure;22
7;F;2017;Eulalie;7
5;M;2008;Lévi;5
24;F;2015;Assya;24
15;M;2008;Ismael;15
6;M;2017;Farès;6
14;F;2008;Lou-Ann;14
7;M;2015;Aubin;7
9;M;2008;Jason;9
38;F;2017;Giulia;38
12;M;2008;Ludovic;12
58;M;2015;Auguste;58
9;F;2008;Jenna;9
5;M;2017;Hamady;5
40;F;2008;Maïa;40
6;F;2015;Auriane;6
8;F;2008;Jennifer;8
30;M;2017;Haroun;30
15;M;2008;Marceau;15
67;M;2015;Benjamin;67
5;F;2008;Jordane;5
6;F;2017;Hidaya;6
6;M;2008;Mario;6
6;F;2015;Caroline;6
90;M;2008;Joseph;90
5;F;2017;Ilef;5
150;M;2008;Martin;150
14;F;2015;Céline;14
7;M;2008;Kilian;7
6;M;2017;Isidore;6
87;M;2008;Maxence;87
74;F;2015;Clara;74
10;F;2008;Lauren;10
21;M;2017;Iyad;21
21;F;2008;Méline;21
8;F;2015;Colombe;8
39;F;2008;Lilia;39
5;M;2017;Izaac;5
25;F;2008;Ninon;25
5;F;2015;Danaé;5
15;F;2008;Liv;15
19;F;2017;Jana;19
7;M;2008;Paolo;7
7;M;2015;Daoud;7
25;M;2008;Luc;25
183;F;2017;Jeanne;183
7;F;2008;Priscille;7
7;F;2015;Eliana;7
18;F;2008;Maeva;18
6;M;2017;Jed;6
28;F;2008;Rania;28
10;M;2015;Emilio;10
29;M;2008;Malo;29
6;M;2017;Johann;6
5;M;2008;Rayen;5
13;F;2015;Eve;13
13;M;2008;Marco;13
10;M;2017;Jordan;10
7;F;2008;Rokia;7
7;F;2015;Hind;7
112;M;2008;Mathis;112
8;M;2017;Josué;8
6;M;2008;Samir;6
8;F;2015;Ida;8
5;F;2008;Mélinda;5
10;F;2017;Kadidja;10
21;M;2008;Souleymane;21
13;M;2015;Imrane;13
6;M;2008;Menahem;6
13;F;2017;Lehna;13
12;M;2008;Thierry;12
6;F;2015;Inés;6
30;F;2008;Mia;30
18;F;2017;Léonore;18
5;M;2008;Tidjane;5
6;M;2015;Jan;6
5;M;2008;Nadir;5
14;F;2017;Leyna;14
8;M;2008;Younès;8
173;F;2015;Jeanne;173
15;F;2008;Naomie;15
58;F;2017;Lisa;58
20;M;2008;Youssouf;20
10;M;2015;Joaquim;10
13;F;2008;Oriane;13
18;F;2017;Lison;18
25;F;2008;Zélie;25
7;F;2015;Joyce;7
16;M;2008;Philippe;16
5;M;2017;Loan;5
9;F;2008;Zineb;9
10;F;2015;June;10
23;M;2008;Rafaël;23
261;M;2017;Louis;261
7;F;2009;Adriana;7
8;M;2015;Karim;8
6;F;2008;Salimata;6
18;F;2017;Lyne;18
10;F;2009;Aïssata;10
7;M;2015;Khalil;7
6;M;2008;Sebastian;6
28;F;2017;Maëlle;28
7;F;2009;Alexane;7
65;F;2015;Léna;65
5;F;2008;Shayma;5
27;M;2017;Marcus;27
11;M;2009;Aloïs;11
8;F;2015;Lilas;8
5;F;2008;Shirine;5
10;F;2017;Marguerite;10
47;M;2009;Amaury;47
40;F;2015;Lily;40
19;M;2008;Timéo;19
6;M;2017;Marlon;6
7;M;2009;Angelo;7
6;M;2015;Lisandro;6
56;F;2008;Violette;56
7;M;2017;Marvin;7
5;F;2009;Asia;5
36;F;2015;Lyna;36
5;M;2008;Yessine;5
17;M;2017;Max;17
7;F;2009;Avril;7
5;F;2015;Maëva;5
50;M;2008;Youssef;50
18;F;2017;Maxine;18
45;F;2009;Célia;45
76;F;2015;Margot;76
10;M;2009;Adame;10
11;F;2017;May;11
7;M;2009;Christopher;7
8;F;2015;Marnie;8
10;F;2009;Adélaïde;10
9;M;2017;Melchior;9
13;F;2009;Déborah;13
5;F;2015;Marta;5
75;F;2009;Agathe;75
5;F;2017;Meryam;5
25;F;2009;Elena;25
11;M;2015;Matthias;11
8;M;2009;Albert;8
5;F;2017;Mira;5
7;F;2009;Elly;7
13;M;2015;Melchior;13
11;F;2009;Aliyah;11
62;M;2017;Naël;62
239;F;2009;Emma;239
9;F;2015;Naïma;9
17;F;2009;Alya;17
7;F;2017;Nava;7
6;F;2009;Fantine;6
